Customer ID,Recency,Frequency,Monetary
17225,216,1,131.15
17226,79,2,506.63
17227,3,7,1082.71
17228,2,7,1271.1499999999999
17230,198,10,6286.54
17231,24,15,4022.72
17233,83,2,369.98
17235,7,7,1354.82
17236,45,6,1013.13
17237,10,2,687.39
17238,6,17,4038.45
17239,22,3,806.95
17240,231,1,130.6
17241,20,12,2744.14
17242,91,3,1754.24
17243,4,44,12213.01
17244,18,4,871.14
17245,324,1,200.18
17246,181,2,38.92
17248,116,1,227.51
17249,63,1,68.03
17251,17,2,529.15
17254,36,1,198.29
17255,25,2,500.72
17256,116,3,258.93
17257,71,2,192.73
17258,31,2,417.3
17259,3,5,1285.97
17260,46,1,120.95
17261,144,1,230.44
17262,1,7,1504.26
17264,59,1,279.59
17266,134,2,207.09
17268,80,7,970.25
17269,20,1,537.46
17270,104,2,604.4
17271,371,1,210.39
17273,59,1,141.12
17274,30,1,465.4
17275,18,1,114.52
17276,37,1,508.39
17278,200,1,25.2
17280,73,1,118.85999999999999
17281,9,6,797.8499999999999
17282,91,2,636.25
17283,13,1,188.46
17284,24,2,1140.58
17285,263,2,428.34
17286,35,2,241.56
17287,2,16,3047.85
17288,25,4,1080.25
17289,11,6,1134.98
17290,16,6,976.2
17292,107,2,271.75
17293,29,8,1899.1200000000001
17294,304,2,467.78999999999996
17296,365,1,338.13
17298,9,3,459.14
17299,74,2,346.97
17300,25,2,393.64
17301,259,1,132.8
17304,169,1,111.5
17305,283,1,2135.46
17306,28,2,1151.04
17307,30,11,3999.8900000000003
17308,28,2,4511.76
17309,16,2,247.84
17310,22,2,1025.1
17311,27,4,2181.71
17314,28,9,2376.51
17315,10,5,3358.34
17316,55,1,124.45
17318,360,1,164.28
17319,304,1,29.1
17320,3,4,1695.15
17321,29,4,1040.32
17322,11,5,922.59
17323,42,5,644.52
17324,1,9,1311.64
17325,45,2,512.77
17326,43,2,321.95
17327,44,2,152.35
17328,308,1,104.7
17329,366,3,481.32
17330,179,2,59.900000000000006
17332,163,5,838.27
17334,41,1,328.13
17335,18,2,508.0
17336,107,1,81.12
17338,10,9,5498.64
17339,0,2,119.0
17340,1,8,10051.53
17341,1,3,1108.47
17342,14,4,1227.54
17343,11,5,1066.3
17344,363,1,307.54
17345,10,6,1066.94
17346,8,12,2646.44
17348,72,4,1316.8899999999999
17349,15,4,741.5
17350,29,3,619.971
17351,62,9,1401.08
17352,331,1,36.25
17353,126,2,1502.0
17354,63,3,1750.3999999999999
17355,21,1,285.11
17356,189,4,768.25
17358,11,3,500.2
17359,283,1,156.6
17360,20,3,645.59
17361,311,2,392.44
17362,35,5,711.8100000000001
17363,30,3,940.86
17364,11,17,7589.24
17365,21,7,3423.42
17366,67,2,1096.24
17368,10,6,913.47
17369,90,1,979.1999999999999
17371,258,3,238.66
17372,16,20,3034.88
17373,53,3,520.58
17374,30,1,231.34
17375,66,1,260.45
17376,39,2,250.44
17377,0,60,14218.49
17378,9,1,10.95
17380,69,3,645.0
17381,3,12,19726.76
17382,70,7,836.88
17383,88,1,110.69999999999999
17384,102,1,171.15
17386,20,1,126.35000000000001
17388,55,7,1432.01
17389,9,27,25391.0
17390,55,1,149.3
17392,85,1,168.65
17393,45,2,381.15
17395,143,1,97.5
17396,6,7,1476.3
17397,51,1,536.77
17400,216,3,2547.09
17401,176,1,114.85
17402,4,12,2462.33
17403,85,1,118.95
17404,44,8,15874.3
17406,1,11,2704.63
17407,46,1,552.9
17408,135,2,283.44000000000005
17409,56,8,7021.66
17411,21,2,646.44
17412,7,10,3159.46
17413,39,2,560.14
17414,58,4,1471.52
17416,28,15,10405.03
17417,183,1,164.18
17418,22,1,206.60000000000002
17419,2,8,2273.95
17420,8,4,485.6
17421,21,3,1059.41
17422,16,5,1615.39
17423,28,1,420.54
17426,87,7,3040.51
17428,3,18,14562.91
17429,31,2,832.54
17430,0,3,469.40999999999997
17432,20,7,1385.6299999999999
17433,20,1,266.8
17435,46,1,331.35
17436,43,3,317.76
17437,164,1,373.17
17438,79,4,1034.32
17439,290,1,325.74
17440,184,1,137.16
17441,367,1,293.35
17442,16,9,2371.74
17448,132,46,14556.97
17449,22,6,2430.29
17450,2,7,52422.3
17454,97,6,1030.41
17456,0,2,975.5600000000001
17457,14,9,4247.11
17458,16,1,213.08
17460,7,12,1605.8400000000001
17463,195,2,661.5
17464,157,2,710.98
17465,60,7,2542.79
17467,30,1,102.6
17468,10,1,57.8
17469,35,12,3180.28
17470,2,7,1679.8
17471,109,1,321.65000000000003
17472,263,1,224.81
17473,43,2,607.0
17474,234,1,1047.0
17476,30,2,489.86
17477,247,2,1144.3
17478,43,2,1272.8
17479,267,1,389.26000000000005
17480,79,1,390.21
17482,122,2,778.19
17483,49,1,177.69
17484,211,2,209.57
17487,363,1,160.55
17488,276,1,336.5
17490,23,2,658.18
17491,2,8,2422.2000000000003
17492,113,2,747.85
17493,20,1,100.91000000000001
17494,136,1,54.699999999999996
17495,25,1,309.16
17496,198,3,1141.84
17497,25,2,287.25
17499,196,1,718.51
17504,15,9,6568.09
17505,185,3,1289.64
17508,16,7,4191.92
17510,55,1,206.07999999999998
17511,2,31,84541.17
17512,87,8,2542.83
17513,43,2,645.6
17514,304,1,334.18
17515,29,5,978.4399999999999
17516,13,1,189.47
17518,60,2,329.42
17519,3,10,3265.45
17521,29,2,554.85
17524,73,2,394.14
17525,32,2,739.2
17526,0,9,2970.14
17529,245,2,1240.25
17530,0,3,756.51
17531,162,2,970.12
17532,20,1,65.34
17533,69,1,34.8
17534,86,4,1445.47
17536,55,2,288.33
17539,252,4,1226.57
17540,18,4,1011.7
17541,144,1,124.46
17542,276,2,170.95
17543,184,1,120.05
17544,25,3,960.69
17545,25,3,802.58
17547,10,2,727.85
17548,13,3,627.96
17550,32,6,2280.48
17552,7,10,2154.88
17553,107,3,2270.0
17555,60,3,574.48
17556,14,1,142.77
17557,367,1,34.0
17558,28,1,259.17
17559,147,1,167.62
17560,30,4,1040.85
17561,25,3,554.72
17563,213,2,392.38
17565,221,1,131.83
17567,7,2,1024.55
17568,268,1,382.79
17570,16,1,100.0
17571,177,1,205.23999999999998
17572,8,7,496.26000000000005
17575,302,1,171.7
17576,0,23,5434.13
17577,280,2,348.75
17578,109,6,903.87
17579,213,1,304.38
17580,11,2,329.55
17581,7,20,7712.71
17582,81,4,1275.43
17583,195,1,135.95
17584,102,4,4067.12
17585,80,3,960.23
17586,254,1,167.4
17587,263,1,181.66
17588,31,4,1699.35
17589,20,14,11645.7
17591,2,2,550.7
17592,373,1,148.3
17593,44,6,4168.46
17594,84,2,1504.7
17596,3,7,2092.74
17597,53,4,1439.72
17598,16,1,409.98
17599,112,1,52.05
17601,15,1,305.46999999999997
17602,107,8,2348.16
17603,252,3,1398.76
17604,57,4,636.57
17605,225,1,160.75
17606,372,1,87.30000000000001
17607,11,1,333.81
17608,84,2,305.11
17609,37,6,782.12
17610,175,5,1529.49
17611,56,13,4387.76
17612,14,12,3346.41
17615,22,3,403.6
17616,2,2,489.59999999999997
17617,193,1,395.33
17618,18,8,3101.66
17621,39,3,1795.22
17622,232,2,1130.21
17623,44,6,1856.6200000000001
17624,72,2,725.15
17625,81,4,4020.8
17626,237,1,254.0
17627,113,1,296.36
17629,23,2,641.4
17631,9,4,470.16
17633,14,3,732.55
17635,59,3,1265.58
17638,282,2,842.4
17639,22,5,506.67
17640,14,5,2547.28
17642,64,3,1112.2
17643,8,2,439.7
17644,29,9,3132.96
17646,0,10,3141.4
17647,304,2,198.6
17648,20,1,418.87
17649,104,2,710.4
17651,133,6,1758.52
17655,1,3,1013.54
17657,65,1,126.0
17659,7,3,835.33
17660,372,1,163.47
17662,296,2,412.92
17663,52,10,3372.92
17664,109,2,561.59
17665,128,1,563.1
17666,112,3,1319.6399999999999
17667,70,4,1895.19
17669,97,3,2735.63
17671,0,2,830.63
17672,52,5,2600.46
17673,10,7,2604.46
17674,3,1,300.66
17675,2,40,17885.32
17676,1,5,1378.16
17677,1,28,20329.68
17678,238,1,301.65
17679,156,5,1585.5
17680,18,2,313.05
17681,232,5,731.2
17682,3,6,1982.45
17683,20,3,819.01
17685,7,6,2751.64
17686,58,2,2557.35
17687,55,1,432.68
17688,28,1,304.2
17689,23,2,317.08
17690,1,8,2690.15
17691,3,3,489.65000000000003
17692,31,8,2234.86
17694,146,2,1412.85
17695,29,3,980.7
17696,17,19,5393.88
17699,111,2,442.0
17700,16,10,4145.33
17702,18,2,1319.67
17703,53,1,296.1
17705,90,2,260.38
17706,1,17,10245.49
17707,11,6,456.90000000000003
17708,37,2,620.85
17709,105,4,533.56
17710,58,1,293.5
17713,17,4,1198.09
17714,59,4,1257.18
17715,227,1,163.2
17716,31,13,10300.98
17717,56,1,376.92
17718,279,1,299.83
17720,2,7,1572.97
17721,294,1,307.21000000000004
17722,1,2,2006.32
17723,10,1,102.0
17726,30,7,1092.06
17728,39,2,1362.75
17729,231,1,438.65000000000003
17730,17,7,2475.32
17731,256,2,468.88
17732,7,8,2166.42
17734,160,3,741.69
17735,2,8,4134.91
17738,30,9,2304.51
17739,9,11,4939.24
17740,24,6,426.9
17741,41,2,101.1
17742,63,9,1743.3700000000001
17743,83,1,229.2
17744,15,1,326.74
17745,112,2,600.34
17746,106,3,793.9300000000001
17748,162,1,358.15
17749,181,1,351.66
17751,56,1,157.85999999999999
17753,99,4,390.56
17754,9,8,2805.27
17756,10,3,733.7
17757,3,28,3817.16
17758,62,4,1555.83
17759,28,2,441.92
17760,8,5,631.34
17762,91,1,129.75
17763,288,3,71.15
17764,37,3,804.82
17765,83,1,158.92
17766,16,2,299.61
17767,45,1,141.85
17768,22,4,1236.33
17769,18,7,3105.1
17771,71,2,141.6
17772,27,1,202.0
17773,149,2,585.27
17774,32,5,2102.64
17776,21,2,338.56
17778,296,1,197.70000000000002
17780,302,3,352.91
17782,17,2,679.02
17783,147,1,96.44
17784,185,1,112.86
17785,80,2,271.44
17787,6,1,736.28
17789,296,1,171.25
17790,13,6,818.06
17792,102,2,370.05
17794,321,2,147.3
17796,4,4,664.09
17797,30,5,1205.44
17798,216,1,183.09
17799,24,10,3285.96
17801,86,3,798.3299999999999
17802,7,8,3768.08
17803,27,1,184.66
17804,11,3,385.23
17805,245,1,414.72
17807,30,3,437.87
17808,183,4,262.64
17809,6,11,5925.4800000000005
17810,303,2,374.81
17811,9,8,1772.07
17812,3,4,433.73
17814,10,2,1617.32
17815,28,1,591.96
17816,0,3,75.76
17817,13,3,420.17
17818,372,1,130.18
17819,6,6,2907.65
17820,9,1,183.56
17821,41,1,334.62
17822,55,5,2188.5
17823,56,2,494.25
17825,233,4,731.96
17826,9,1,134.59
17827,256,1,392.59
17829,44,4,3867.5
17833,358,1,342.36
17834,49,2,730.47
17838,0,10,3943.6000000000004
17840,78,1,185.72
17841,0,91,29892.5
17842,237,1,430.69
17843,46,1,120.75
17845,190,4,598.19
17847,150,2,129.69
17848,52,21,2749.7
17849,115,4,457.96000000000004
17850,7,155,51208.87
17851,57,6,1563.34
17852,23,3,548.87
17853,42,3,1608.19
17854,97,4,760.19
17855,7,1,208.97
17857,0,2,1803.2
17858,4,19,7641.99
17860,3,4,762.74
17861,20,10,3026.89
17862,20,3,948.1899999999999
17863,4,7,2585.2
17864,20,2,326.82
17865,10,26,15848.07
17866,119,2,805.3000000000001
17867,45,9,424.18
17868,21,1,234.65
17869,3,3,607.98
17870,1,2,1213.8
17871,32,4,963.09
17872,16,1,235.87
17873,8,14,4656.72
17875,323,1,167.1
17876,34,3,3424.02
17878,30,2,1032.88
17880,274,2,366.0
17882,14,2,313.46
17883,174,3,324.08
17884,3,18,2355.44
17886,72,3,708.77
17888,9,17,1094.39
17889,9,5,571.0
17894,1,11,1333.57
17897,2,8,2018.4
17898,87,2,147.12
17901,156,2,149.7
17902,181,1,216.39999999999998
17903,29,1,381.09000000000003
17905,8,10,1583.28
17907,275,1,291.76
17908,8,5,1168.26
17909,372,1,132.55
17910,361,1,261.7
17912,10,1,64.49
17913,35,12,3068.04
17915,186,1,242.13
17916,263,2,43.87
17918,135,3,396.39
17919,73,1,536.28
17920,3,39,20312.36
17921,14,6,1596.98
17922,178,1,170.4
17923,162,2,289.5
17924,8,2,574.2
17925,7,1,244.08
17926,79,3,638.2
17927,356,1,294.0
17928,206,1,128.7
17929,22,8,2239.1
17930,28,8,2534.74
17931,32,12,3028.93
17933,267,1,114.69
17934,41,1,344.90000000000003
17935,35,5,540.35
17938,55,1,144.29
17940,80,6,26286.75
17941,225,3,1128.72
17944,58,1,75.41
17945,331,3,360.35
17949,6,74,60117.6
17950,0,6,950.61
17951,8,2,627.5400000000001
17952,13,4,819.61
17953,175,1,160.82
17954,2,9,1633.33
17955,290,2,392.6
17958,363,1,465.42
17959,227,1,140.75
17960,157,2,61.300000000000004
17961,7,62,1699.1
17962,184,3,584.59
17963,106,4,651.51
17964,7,1,261.76
17965,0,17,4618.41
17966,226,5,875.99
17967,6,2,234.22
17968,8,4,610.6899999999999
17969,137,18,2141.7400000000002
17971,183,1,161.94
17974,16,3,1117.27
17975,1,12,2540.02
17976,7,1,353.19
17977,35,1,1277.49
17978,0,4,1160.84
17980,28,1,221.97
17981,45,1,239.12
17982,315,1,138.18
17983,30,1,171.71
17984,27,4,1038.59
17987,11,4,805.07
17988,122,7,288.42
17989,14,1,228.82999999999998
17990,15,3,896.77
17991,226,1,227.2
17992,24,1,254.13
17993,252,1,235.19
17994,23,7,1634.83
17995,17,2,419.38
17996,14,3,482.33
17998,15,3,639.24
17999,1,2,348.84
18000,199,1,124.25
18001,84,4,536.61
18002,10,4,249.92
18003,11,1,358.61
18006,16,3,553.1800000000001
18007,27,1,220.32
18008,50,14,17670.94
18009,177,7,1898.49
18011,8,2,424.24
18012,358,1,115.3
18016,45,2,476.90000000000003
18017,66,1,165.0
18018,34,2,175.85
18020,178,1,190.48000000000002
18021,144,2,227.06
18022,20,4,983.68
18025,14,6,1177.72
18026,135,2,2074.07
18028,218,1,192.05
18029,277,1,433.77
18031,13,1,462.09999999999997
18034,10,1,370.82
18035,20,2,546.34
18036,20,8,1158.02
18037,56,9,97.39999999999999
18038,191,1,149.41
18039,9,4,579.17
18041,0,20,4568.99
18042,176,1,116.1
18043,1,1,316.46
18044,22,8,1417.01
18046,284,1,189.63
18047,16,2,342.69
18048,128,1,229.44
18049,72,2,556.52
18050,28,1,337.66
18051,269,7,2282.28
18052,199,1,10877.18
18053,160,2,271.05
18054,27,1,176.5
18055,2,6,4411.38
18056,253,1,190.95
18057,28,3,1203.56
18058,176,2,603.9
18060,43,2,1185.46
18061,1,19,4369.56
18062,21,3,912.15
18063,25,2,186.60000000000002
18064,81,9,3681.03
18065,23,15,3473.8
18066,21,2,1122.4
18069,18,6,2503.89
18070,304,1,314.1
18071,0,5,975.63
18074,8,2,1019.44
18075,9,10,3171.54
18076,15,1,151.49
18077,1,8,1705.55
18078,60,2,508.47
18079,126,1,590.78
18083,32,1,470.72999999999996
18084,18,2,722.4499999999999
18085,8,3,955.8000000000001
18087,14,15,10705.8
18089,81,1,428.45
18090,56,1,349.4
18091,228,1,360.85
18092,0,8,7111.18
18093,79,4,2346.19
18094,81,6,3374.2200000000003
18095,62,3,1723.04
18096,77,3,894.13
18097,20,5,1965.52
18098,31,1,550.84
18100,185,1,451.56
18101,9,3,405.51
18102,0,89,349164.35
18103,184,1,105.8
18106,111,5,1030.76
18107,77,1,167.13
18108,231,2,577.8100000000001
18109,4,13,1840.99
18110,46,1,199.13
18111,224,1,405.85
18112,53,2,423.27
18113,3,1,76.32000000000001
18115,332,1,9.700000000000001
18116,11,5,736.27
18118,4,4,1079.4
18119,2,1,181.12
18123,148,1,95.15
18124,107,1,111.53
18127,38,1,212.8
18128,172,1,420.04
18131,266,1,222.95999999999998
18132,139,1,226.9
18134,233,2,445.0
18135,27,5,567.71
18136,44,2,847.03
18137,186,2,145.99
18140,108,1,536.41
18141,36,2,882.47
18144,8,8,2169.25
18145,17,7,2756.2400000000002
18148,281,1,114.10000000000001
18149,39,4,1012.63
18151,55,4,1226.09
18152,281,1,426.69
18153,294,1,246.22
18154,23,3,533.41
18156,4,1,206.23000000000002
18157,206,1,215.35
18160,21,1,365.82
18161,14,1,184.41
18162,367,1,379.16
18163,219,1,728.84
18166,258,1,175.5
18168,7,11,2600.33
18170,9,6,1897.69
18171,105,4,1206.0
18172,22,32,9918.16
18173,247,1,589.52
18174,238,1,58.5
18175,310,1,176.1
18177,195,3,875.45
18178,37,7,4512.93
18179,157,2,754.38
18181,35,4,823.14
18182,98,1,291.13
18186,357,1,329.58
18187,266,1,724.89
18188,65,3,1279.55
18189,260,1,313.49
18190,238,3,461.16
18191,112,1,321.59999999999997
18193,15,2,963.59
18194,73,5,3188.2000000000003
18195,22,1,101.16
18196,106,2,775.18
18197,210,1,230.1
18199,318,1,344.75
18201,357,1,447.53000000000003
18203,16,3,344.0
18206,188,1,314.65999999999997
18207,134,1,544.47
18208,200,1,360.08
18210,17,1,147.45
18212,312,1,298.3
18214,165,4,1780.34
18215,72,4,1948.15
18217,148,2,323.29
18218,231,2,479.91999999999996
18219,3,8,1493.1200000000001
18220,29,5,1616.48
18221,25,1,383.33
18223,22,12,7516.31
18225,0,15,7545.139999999999
18226,13,15,6650.83
18227,119,1,295.0
18229,1,10,3526.81
18230,13,2,1480.8600000000001
18231,41,23,4797.7
18234,186,1,179.6
18236,23,6,913.11
18238,150,1,270.92
18239,7,2,588.75
18241,50,4,913.9
18242,80,4,1372.72
18243,49,1,515.78
18244,65,2,568.64
18245,14,13,3757.92
18246,244,1,162.72
18247,49,3,839.73
18251,80,8,21964.14
18252,183,5,1015.42
18253,277,1,317.88
18254,216,1,267.9
18255,91,1,199.85
18256,22,1,110.7
18257,81,4,2262.52
18258,99,6,2059.67
18259,1,5,1979.6000000000001
18260,9,17,7318.91
18262,28,2,428.06
18264,133,1,603.25
18266,69,1,251.1
18267,307,1,269.37
18268,226,5,1464.73
18269,1,1,168.6
18270,67,1,161.4
18271,244,2,680.85
18272,183,3,1307.4
18273,225,1,153.0
18275,213,2,741.85
18276,27,5,1320.66
18277,32,4,1069.67
18278,39,1,240.3
18279,154,1,231.33999999999997
18280,29,1,307.55
18281,212,1,120.32
18283,17,6,641.77
18284,66,1,461.68
18285,295,1,427.0
18286,111,2,1296.43
18287,17,4,2345.71
