Customer ID,Recency,Frequency,Monetary,Cluster,Customer_Segment
15173,15,7,1494.6,0,Regular Customers
15174,45,1,345.71,0,Regular Customers
15176,302,1,988.04,1,Lost Customers
15177,60,1,948.93,0,Regular Customers
15179,27,8,5284.97,0,Regular Customers
15180,2,3,816.9300000000001,0,Regular Customers
15181,55,2,510.72,0,Regular Customers
15182,20,9,2376.1020000000003,0,Regular Customers
15183,182,3,639.93,1,Lost Customers
15184,22,2,283.19,0,Regular Customers
15186,109,3,991.79,0,Regular Customers
15188,360,1,310.43,1,Lost Customers
15189,16,5,1298.99,0,Regular Customers
15190,69,1,834.4399999999999,0,Regular Customers
15191,98,3,588.05,0,Regular Customers
15192,0,3,937.07,0,Regular Customers
15194,3,14,4811.16,0,Regular Customers
15196,67,2,316.25,0,Regular Customers
15197,29,3,797.9,0,Regular Customers
15198,43,3,377.71,0,Regular Customers
15199,9,6,1853.7,0,Regular Customers
15200,129,1,549.05,0,Regular Customers
15201,74,2,606.4100000000001,0,Regular Customers
15202,55,3,6001.49,0,Regular Customers
15203,25,9,2572.38,0,Regular Customers
15207,51,3,683.9200000000001,0,Regular Customers
15208,58,1,100.4,0,Regular Customers
15209,365,1,178.98000000000002,1,Lost Customers
15210,13,2,845.01,0,Regular Customers
15211,0,1,383.07,0,Regular Customers
15212,11,1,106.48,0,Regular Customers
15215,28,4,1687.49,0,Regular Customers
15216,253,1,389.49,1,Lost Customers
15217,198,1,426.24,1,Lost Customers
15218,24,11,5759.68,0,Regular Customers
15219,283,1,379.7,1,Lost Customers
15221,1,4,2062.2000000000003,0,Regular Customers
15222,107,10,2965.91,0,Regular Customers
15223,244,3,662.2,1,Lost Customers
15224,147,3,549.28,1,Lost Customers
15227,31,4,1269.09,0,Regular Customers
15228,63,2,2193.56,0,Regular Customers
15229,221,1,160.5,1,Lost Customers
15231,256,1,250.26,1,Lost Customers
15233,36,1,59.400000000000006,0,Regular Customers
15235,4,6,690.3000000000001,0,Regular Customers
15240,9,7,2753.41,0,Regular Customers
15241,65,3,1293.72,0,Regular Customers
15242,57,1,302.04,0,Regular Customers
15243,70,1,610.6,0,Regular Customers
15244,301,1,280.51,1,Lost Customers
15245,37,5,2095.0,0,Regular Customers
15246,190,1,266.25,1,Lost Customers
15247,112,2,620.06,0,Regular Customers
15248,46,3,1893.93,0,Regular Customers
15249,65,5,2577.54,0,Regular Customers
15250,275,1,60.0,1,Lost Customers
15251,49,10,9839.55,0,Regular Customers
15252,56,3,1362.63,0,Regular Customers
15253,38,3,1136.89,0,Regular Customers
15254,181,2,787.99,1,Lost Customers
15255,31,8,2838.57,0,Regular Customers
15256,196,1,71.95,1,Lost Customers
15257,49,1,368.75,0,Regular Customers
15259,147,4,1182.38,1,Lost Customers
15260,7,20,7377.46,0,Regular Customers
15261,16,3,1253.18,0,Regular Customers
15262,15,2,239.87,0,Regular Customers
15264,165,1,454.66,1,Lost Customers
15265,239,2,1839.52,1,Lost Customers
15266,14,4,732.91,0,Regular Customers
15268,113,3,961.9,0,Regular Customers
15269,15,2,816.56,0,Regular Customers
15270,35,14,6145.37,0,Regular Customers
15271,0,10,2202.4700000000003,0,Regular Customers
15272,85,4,1363.54,0,Regular Customers
15273,234,1,228.96,1,Lost Customers
15276,29,3,514.22,0,Regular Customers
15277,60,1,220.44,0,Regular Customers
15278,196,4,496.16,1,Lost Customers
15279,15,4,1290.03,0,Regular Customers
15280,123,2,293.1,0,Regular Customers
15281,13,7,6211.42,0,Regular Customers
15282,205,1,348.59,1,Lost Customers
15283,25,3,148.33,0,Regular Customers
15284,135,1,24.75,0,Regular Customers
15285,42,1,94.92,0,Regular Customers
15287,14,3,369.34,0,Regular Customers
15288,0,6,1576.61,0,Regular Customers
15289,93,2,653.3100000000001,0,Regular Customers
15290,28,8,2553.06,0,Regular Customers
15291,8,26,9178.26,0,Regular Customers
15293,300,1,247.5,1,Lost Customers
15294,45,1,233.35,0,Regular Customers
15295,289,1,217.24,1,Lost Customers
15296,55,6,6669.97,0,Regular Customers
15298,1,12,4659.47,0,Regular Customers
15299,7,6,3484.53,0,Regular Customers
15301,3,6,2533.09,0,Regular Customers
15302,365,1,308.0,1,Lost Customers
15303,200,2,650.16,1,Lost Customers
15304,3,2,225.15,0,Regular Customers
15305,190,1,93.6,1,Lost Customers
15306,135,6,2310.38,0,Regular Customers
15309,245,4,797.96,1,Lost Customers
15310,113,1,1634.64,0,Regular Customers
15311,0,121,56003.26,3,Loyal Customers
15312,18,8,2005.34,0,Regular Customers
15314,48,2,492.48,0,Regular Customers
15317,312,1,129.75,1,Lost Customers
15321,72,9,3961.42,0,Regular Customers
15322,111,1,711.18,0,Regular Customers
15323,197,3,434.6,1,Lost Customers
15324,336,1,140.22000000000003,1,Lost Customers
15325,30,7,1439.72,0,Regular Customers
15326,244,4,1388.81,1,Lost Customers
15328,42,1,107.24,0,Regular Customers
15329,9,8,1934.63,0,Regular Customers
15331,134,3,767.91,0,Regular Customers
15332,1,6,4892.68,0,Regular Customers
15336,36,1,240.5,0,Regular Customers
15337,46,1,373.02,0,Regular Customers
15338,312,1,283.43,1,Lost Customers
15339,56,5,1253.77,0,Regular Customers
15340,196,1,105.5,1,Lost Customers
15341,84,1,382.2,0,Regular Customers
15346,60,2,343.7,0,Regular Customers
15347,1,4,1162.0,0,Regular Customers
15350,8,2,547.6,0,Regular Customers
15351,4,4,1778.18,0,Regular Customers
15352,183,1,114.95,1,Lost Customers
15353,2,6,2398.93,0,Regular Customers
15354,238,3,284.4,1,Lost Customers
15356,3,4,698.45,0,Regular Customers
15358,0,22,8703.210000000001,0,Regular Customers
15359,297,8,181.35,1,Lost Customers
15361,161,3,270.15000000000003,1,Lost Customers
15362,83,2,613.08,0,Regular Customers
15363,7,2,678.11,0,Regular Customers
15365,38,6,2242.81,0,Regular Customers
15366,44,5,1786.57,0,Regular Customers
15367,53,7,3203.74,0,Regular Customers
15368,29,1,275.8,0,Regular Customers
15369,127,11,6251.26,0,Regular Customers
15370,45,1,1352.96,0,Regular Customers
15371,297,1,59.400000000000006,1,Lost Customers
15372,85,7,4009.66,0,Regular Customers
15373,6,6,1005.48,0,Regular Customers
15374,259,1,139.32,1,Lost Customers
15375,325,1,60.96,1,Lost Customers
15377,17,4,1211.75,0,Regular Customers
15378,97,2,246.5,0,Regular Customers
15379,35,1,1174.55,0,Regular Customers
15380,0,7,1788.8,0,Regular Customers
15381,58,3,1293.72,0,Regular Customers
15382,9,6,7777.84,0,Regular Customers
15384,16,2,1385.38,0,Regular Customers
15385,27,2,625.2,0,Regular Customers
15387,127,1,468.65,0,Regular Customers
15389,35,4,2233.8,0,Regular Customers
15390,31,2,1216.66,0,Regular Customers
15391,219,1,289.87,1,Lost Customers
15392,9,3,1376.09,0,Regular Customers
15393,202,3,659.48,1,Lost Customers
15394,30,7,3103.26,0,Regular Customers
15396,218,1,508.2000000000001,1,Lost Customers
15400,55,3,586.1,0,Regular Customers
15401,87,2,216.95,0,Regular Customers
15402,22,4,1203.77,0,Regular Customers
15403,126,2,170.88,0,Regular Customers
15404,10,1,257.06,0,Regular Customers
15405,211,1,310.74,1,Lost Customers
15406,88,2,465.16,0,Regular Customers
15409,356,1,131.25,1,Lost Customers
15410,203,2,1234.88,1,Lost Customers
15413,326,5,6798.72,1,Lost Customers
15416,113,3,588.5,0,Regular Customers
15418,60,2,452.32,0,Regular Customers
15420,69,6,743.0,0,Regular Customers
15421,20,6,2854.98,0,Regular Customers
15422,14,5,1522.27,0,Regular Customers
15423,216,2,223.39,1,Lost Customers
15424,98,1,214.44,0,Regular Customers
15425,35,4,1944.57,0,Regular Customers
15426,4,5,1168.0,0,Regular Customers
15428,22,3,668.97,0,Regular Customers
15430,102,2,954.75,0,Regular Customers
15431,137,1,153.24,0,Regular Customers
15432,176,1,149.57,1,Lost Customers
15434,9,6,1525.5800000000002,0,Regular Customers
15437,275,1,193.29,1,Lost Customers
15439,39,4,1269.05,0,Regular Customers
15441,31,3,1254.21,0,Regular Customers
15443,109,7,1939.02,0,Regular Customers
15445,225,1,171.0,1,Lost Customers
15446,11,3,406.95,0,Regular Customers
15447,162,4,337.71000000000004,1,Lost Customers
15448,309,1,294.17,1,Lost Customers
15451,69,2,233.21,0,Regular Customers
15452,25,3,1260.38,0,Regular Customers
15454,253,1,128.59,1,Lost Customers
15455,232,1,38.25,1,Lost Customers
15456,38,7,1672.05,0,Regular Customers
15458,37,1,208.8,0,Regular Customers
15459,52,2,202.83,0,Regular Customers
15461,95,2,429.7,0,Regular Customers
15462,80,1,502.45,0,Regular Customers
15465,4,15,5301.03,0,Regular Customers
15466,24,3,1236.48,0,Regular Customers
15468,27,1,962.97,0,Regular Customers
15469,73,1,335.7,0,Regular Customers
15470,210,1,63.42,1,Lost Customers
15471,15,2,847.0799999999999,0,Regular Customers
15473,79,1,274.8,0,Regular Customers
15474,230,1,163.1,1,Lost Customers
15476,15,4,2209.98,0,Regular Customers
15477,284,1,368.4,1,Lost Customers
15478,210,1,583.56,1,Lost Customers
15479,368,1,147.4,1,Lost Customers
15480,100,4,5373.5,0,Regular Customers
15481,36,1,1993.34,0,Regular Customers
15482,21,7,3537.6,0,Regular Customers
15483,20,6,628.39,0,Regular Customers
15484,175,2,1061.69,1,Lost Customers
15485,8,5,3196.51,0,Regular Customers
15486,162,1,102.0,1,Lost Customers
15487,314,1,231.32,1,Lost Customers
15488,91,4,340.6,0,Regular Customers
15489,35,5,1285.3300000000002,0,Regular Customers
15490,65,1,217.6,0,Regular Customers
15493,24,4,2313.18,0,Regular Customers
15494,113,3,2480.82,0,Regular Customers
15495,14,1,246.5,0,Regular Customers
15496,266,1,146.14,1,Lost Customers
15497,17,7,7395.19,0,Regular Customers
15498,1,19,12723.18,0,Regular Customers
15499,358,1,161.6,1,Lost Customers
15501,39,2,402.5,0,Regular Customers
15502,3,5,3608.54,0,Regular Customers
15503,361,1,120.06,1,Lost Customers
15504,155,3,371.02,1,Lost Customers
15506,16,3,1060.77,0,Regular Customers
15509,15,1,166.51,0,Regular Customers
15512,25,2,210.58,0,Regular Customers
15513,0,18,12992.33,0,Regular Customers
15514,14,7,2459.09,0,Regular Customers
15515,22,1,171.81,0,Regular Customers
15518,14,7,2276.49,0,Regular Customers
15519,18,2,344.61,0,Regular Customers
15521,35,8,4106.49,0,Regular Customers
15523,23,15,16947.98,0,Regular Customers
15524,241,1,151.4,1,Lost Customers
15525,8,2,469.78,0,Regular Customers
15527,29,15,3145.86,0,Regular Customers
15529,1,2,1116.72,0,Regular Customers
15530,147,1,311.37,1,Lost Customers
15532,11,6,2190.9700000000003,0,Regular Customers
15534,360,1,162.25,1,Lost Customers
15535,39,2,551.42,0,Regular Customers
15536,44,1,259.09,0,Regular Customers
15538,172,6,3358.4,1,Lost Customers
15540,10,1,247.38,0,Regular Customers
15542,147,3,918.45,1,Lost Customers
15543,94,1,114.98,0,Regular Customers
15544,7,12,4615.72,0,Regular Customers
15545,6,1,135.32999999999998,0,Regular Customers
15546,241,2,1079.1,1,Lost Customers
15547,11,12,5199.55,0,Regular Customers
15548,230,1,158.09,1,Lost Customers
15549,56,5,652.7,0,Regular Customers
15550,13,8,1643.17,0,Regular Customers
15551,29,6,1274.02,0,Regular Customers
15552,258,1,162.4,1,Lost Customers
15555,0,22,7307.18,0,Regular Customers
15558,274,1,214.13,1,Lost Customers
15559,203,1,1109.4,1,Lost Customers
15560,32,2,153.52,0,Regular Customers
15561,18,4,1133.8,0,Regular Customers
15562,59,2,538.83,0,Regular Customers
15563,149,3,1466.56,1,Lost Customers
15564,98,2,70.74000000000001,0,Regular Customers
15566,27,2,227.87,0,Regular Customers
15569,25,5,2210.64,0,Regular Customers
15570,4,14,5145.52,0,Regular Customers
15571,21,10,3401.2,0,Regular Customers
15572,15,3,1515.81,0,Regular Customers
15573,253,3,599.73,1,Lost Customers
15574,7,3,816.4499999999999,0,Regular Customers
15575,254,1,30.1,1,Lost Customers
15577,358,2,139.1,1,Lost Customers
15579,18,3,953.9,0,Regular Customers
15580,11,8,1381.19,0,Regular Customers
15581,1,26,4114.62,0,Regular Customers
15583,11,1,107.86,0,Regular Customers
15584,34,2,552.39,0,Regular Customers
15586,227,3,1139.1,1,Lost Customers
15587,27,3,608.4000000000001,0,Regular Customers
15588,312,1,579.6,1,Lost Customers
15590,17,5,1496.6,0,Regular Customers
15591,217,3,217.9,1,Lost Customers
15595,122,1,357.6,0,Regular Customers
15596,0,5,1723.45,0,Regular Customers
15597,210,1,238.8,1,Lost Customers
15598,62,1,307.34,0,Regular Customers
15599,80,1,488.32,0,Regular Customers
15600,63,4,1199.31,0,Regular Customers
15601,7,17,8183.56,0,Regular Customers
15602,3,8,1932.64,0,Regular Customers
15603,283,1,40.0,1,Lost Customers
15605,8,5,738.57,0,Regular Customers
15606,25,8,2310.83,0,Regular Customers
15607,178,8,1604.21,1,Lost Customers
15608,50,1,692.3,0,Regular Customers
15611,18,13,1405.83,0,Regular Customers
15613,245,1,433.72,1,Lost Customers
15614,72,4,3147.36,0,Regular Customers
15615,25,24,10974.23,0,Regular Customers
15616,73,1,317.11,0,Regular Customers
15617,31,3,828.5500000000001,0,Regular Customers
15620,44,1,389.18,0,Regular Customers
15622,62,8,4143.05,0,Regular Customers
15623,28,7,2136.02,0,Regular Customers
15625,11,5,1702.14,0,Regular Customers
15626,56,1,391.72,0,Regular Customers
15627,92,2,566.9,0,Regular Customers
15628,1,9,2782.02,0,Regular Customers
15629,85,4,2240.9,0,Regular Customers
15630,279,1,295.05,1,Lost Customers
15631,277,1,596.67,1,Lost Customers
15633,144,13,4352.46,0,Regular Customers
15634,18,1,311.1,0,Regular Customers
15635,30,1,100.35,0,Regular Customers
15636,72,2,719.82,0,Regular Customers
15637,48,4,574.23,0,Regular Customers
15638,13,6,2265.2,0,Regular Customers
15639,86,2,639.76,0,Regular Customers
15640,7,15,11441.92,0,Regular Customers
15641,31,8,3458.35,0,Regular Customers
15642,364,1,105.78000000000002,1,Lost Customers
15645,49,2,443.16,0,Regular Customers
15646,7,3,526.97,0,Regular Customers
15647,50,1,169.0,0,Regular Customers
15649,2,3,1354.35,0,Regular Customers
15650,156,2,553.88,1,Lost Customers
15651,55,2,612.76,0,Regular Customers
15652,22,4,1082.6,0,Regular Customers
15658,7,4,1399.37,0,Regular Customers
15659,21,2,226.04,0,Regular Customers
15660,0,7,1212.13,0,Regular Customers
15661,14,6,906.15,0,Regular Customers
15662,296,2,283.73,1,Lost Customers
15664,84,3,867.6,0,Regular Customers
15665,46,3,1773.11,0,Regular Customers
15666,107,2,632.9399999999999,0,Regular Customers
15670,191,1,152.15,1,Lost Customers
15672,360,1,45.3,1,Lost Customers
15673,86,5,3533.77,0,Regular Customers
15674,52,8,4501.63,0,Regular Customers
15675,39,1,218.35,0,Regular Customers
15677,56,2,648.4,0,Regular Customers
15678,30,2,1541.19,0,Regular Customers
15680,1,8,3173.9,0,Regular Customers
15681,14,9,1563.54,0,Regular Customers
15682,234,2,318.24,1,Lost Customers
15683,108,1,330.79,0,Regular Customers
15684,182,3,173.95,1,Lost Customers
15685,85,1,55.98,0,Regular Customers
15686,55,1,90.0,0,Regular Customers
15688,53,1,190.57,0,Regular Customers
15689,252,1,266.93,1,Lost Customers
15691,29,3,434.5,0,Regular Customers
15693,294,1,37.5,1,Lost Customers
15694,0,12,4331.41,0,Regular Customers
15695,232,2,721.06,1,Lost Customers
15696,58,5,1170.11,0,Regular Customers
15697,324,1,246.75,1,Lost Customers
15698,259,1,46.2,1,Lost Customers
15702,111,2,140.39,0,Regular Customers
15704,137,2,1524.34,0,Regular Customers
15708,4,3,1014.48,0,Regular Customers
15709,224,1,194.6,1,Lost Customers
15710,52,1,898.87,0,Regular Customers
15711,191,2,420.25,1,Lost Customers
15712,14,7,2400.05,0,Regular Customers
15713,1,3,654.09,0,Regular Customers
15714,88,3,453.93,0,Regular Customers
15715,190,5,658.02,1,Lost Customers
15716,4,8,1938.0,0,Regular Customers
15717,56,4,456.7000000000001,0,Regular Customers
15718,175,1,293.79,1,Lost Customers
15719,16,18,5177.45,0,Regular Customers
15720,185,1,143.19,1,Lost Customers
15722,80,6,3035.54,0,Regular Customers
15723,46,3,744.55,0,Regular Customers
15724,35,1,92.6,0,Regular Customers
15726,25,1,321.91,0,Regular Customers
15727,22,8,4266.55,0,Regular Customers
15728,14,2,544.6,0,Regular Customers
15729,35,2,107.55,0,Regular Customers
15730,16,2,605.7,0,Regular Customers
15731,188,1,125.3,1,Lost Customers
15732,7,9,1387.95,0,Regular Customers
15734,71,2,923.85,0,Regular Customers
15735,56,1,327.68,0,Regular Customers
15736,70,2,1815.72,0,Regular Customers
15738,7,26,8560.550000000001,0,Regular Customers
15741,93,2,208.62,0,Regular Customers
15742,254,1,156.87,1,Lost Customers
15747,10,6,1588.57,0,Regular Customers
15748,84,2,465.4500000000001,0,Regular Customers
15750,1,12,4331.711,0,Regular Customers
15751,95,11,1380.44,0,Regular Customers
15752,7,3,1570.16,0,Regular Customers
15754,128,6,2579.04,0,Regular Customers
15755,14,11,3628.87,0,Regular Customers
15757,21,4,2225.94,0,Regular Customers
15759,146,4,577.8900000000001,1,Lost Customers
15760,265,2,13916.34,1,Lost Customers
15761,77,1,143.05,0,Regular Customers
15764,69,2,1223.11,0,Regular Customers
15765,301,1,370.63,1,Lost Customers
15766,91,2,516.0,0,Regular Customers
15768,111,31,14979.26,3,Loyal Customers
15769,6,21,32451.6,3,Loyal Customers
15770,247,1,321.45,1,Lost Customers
15771,239,3,1006.54,1,Lost Customers
15772,53,1,280.88,0,Regular Customers
15773,44,1,138.84,0,Regular Customers
15774,53,5,1059.14,0,Regular Customers
15775,266,1,45.6,1,Lost Customers
15777,31,3,715.5,0,Regular Customers
15778,66,1,307.95,0,Regular Customers
15779,98,2,124.08,0,Regular Customers
15782,65,1,1399.36,0,Regular Customers
15784,102,2,848.3299999999999,0,Regular Customers
15785,14,11,3640.96,0,Regular Customers
15786,52,2,3582.62,0,Regular Customers
15788,143,1,221.83,1,Lost Customers
15789,66,5,1610.71,0,Regular Customers
15791,164,3,1995.65,1,Lost Customers
15792,34,2,933.84,0,Regular Customers
15793,13,5,1433.96,0,Regular Customers
15794,371,2,777.0,1,Lost Customers
15795,65,7,1369.86,0,Regular Customers
15796,9,9,2464.27,0,Regular Customers
15797,216,2,613.6800000000001,1,Lost Customers
15798,127,3,1535.37,0,Regular Customers
15799,53,1,540.15,0,Regular Customers
15800,88,5,543.5,0,Regular Customers
15803,80,3,1513.84,0,Regular Customers
15805,20,13,4660.75,0,Regular Customers
15807,43,2,913.62,0,Regular Customers
15808,4,18,14674.96,0,Regular Customers
15809,94,2,758.67,0,Regular Customers
15810,21,4,1607.06,0,Regular Customers
15811,0,2,1671.9,0,Regular Customers
15812,70,7,3400.33,0,Regular Customers
15814,28,2,689.11,0,Regular Customers
15816,177,2,144.14999999999998,1,Lost Customers
15817,55,3,2766.4,0,Regular Customers
15818,223,1,340.5,1,Lost Customers
15819,66,6,2029.34,0,Regular Customers
15822,128,4,954.59,0,Regular Customers
15823,7,3,3882.17,0,Regular Customers
15824,88,2,890.94,0,Regular Customers
15826,203,1,943.97,1,Lost Customers
15827,7,16,1957.98,0,Regular Customers
15828,10,1,1108.82,0,Regular Customers
15833,372,1,80.4,1,Lost Customers
15834,11,3,1539.24,0,Regular Customers
15837,120,1,385.03,0,Regular Customers
15838,2,16,40519.92,3,Loyal Customers
15841,21,5,1518.35,0,Regular Customers
15842,28,2,548.8,0,Regular Customers
15845,171,3,714.51,1,Lost Customers
15846,20,1,107.01,0,Regular Customers
15847,63,3,433.3,0,Regular Customers
15848,256,1,139.94,1,Lost Customers
15850,11,4,819.87,0,Regular Customers
15851,161,1,109.73,1,Lost Customers
15852,161,1,96.55,1,Lost Customers
15854,11,9,2609.16,0,Regular Customers
15855,111,1,340.48,0,Regular Customers
15856,0,26,17832.77,3,Loyal Customers
15857,65,1,273.48,0,Regular Customers
15858,2,9,2521.52,0,Regular Customers
15859,67,1,438.46,0,Regular Customers
15860,3,10,1528.0,0,Regular Customers
15861,91,4,1236.43,0,Regular Customers
15862,8,10,2095.41,0,Regular Customers
15863,252,3,289.86,1,Lost Customers
15864,16,1,244.44000000000003,0,Regular Customers
15865,48,2,1353.79,0,Regular Customers
15867,4,17,5251.31,0,Regular Customers
15868,218,1,94.53,1,Lost Customers
15869,261,1,174.02,1,Lost Customers
15870,31,3,508.52,0,Regular Customers
15871,72,1,33.099999999999994,0,Regular Customers
15872,13,2,434.75,0,Regular Customers
15873,134,4,313.92,0,Regular Customers
15874,22,14,6878.88,0,Regular Customers
15875,281,1,111.72,1,Lost Customers
15876,44,2,1449.14,0,Regular Customers
15878,196,2,330.77,1,Lost Customers
15879,39,4,1157.3,0,Regular Customers
15880,4,1,343.28000000000003,0,Regular Customers
15882,3,6,979.62,0,Regular Customers
15884,67,2,249.7,0,Regular Customers
15885,18,12,1572.47,0,Regular Customers
15886,51,3,871.78,0,Regular Customers
15887,41,3,1027.15,0,Regular Customers
15888,35,2,260.85,0,Regular Customers
15889,4,7,1359.41,0,Regular Customers
15890,29,5,535.65,0,Regular Customers
15892,304,1,128.2,1,Lost Customers
15893,116,1,305.28000000000003,0,Regular Customers
15894,4,1,156.74,0,Regular Customers
15898,2,22,4207.43,0,Regular Customers
15899,3,1,56.25,0,Regular Customers
15900,48,3,549.29,0,Regular Customers
15901,86,4,339.34,0,Regular Customers
15902,15,1,145.01,0,Regular Customers
15903,13,5,3813.08,0,Regular Customers
15905,178,1,114.69,1,Lost Customers
15906,9,3,987.95,0,Regular Customers
15908,125,2,764.57,0,Regular Customers
15910,35,7,1449.62,0,Regular Customers
15911,258,8,1702.34,1,Lost Customers
15912,71,7,810.08,0,Regular Customers
15913,169,1,6.300000000000001,1,Lost Customers
15914,13,2,205.99,0,Regular Customers
15915,36,1,429.21,0,Regular Customers
15916,1,7,1899.08,0,Regular Customers
15917,241,4,437.53,1,Lost Customers
15918,266,1,248.65,1,Lost Customers
15919,3,1,270.72,0,Regular Customers
15920,59,5,404.14,0,Regular Customers
15921,31,3,466.08,0,Regular Customers
15922,8,1,369.5,0,Regular Customers
15923,7,1,127.08,0,Regular Customers
15924,366,1,102.82,1,Lost Customers
15926,177,1,134.44,1,Lost Customers
15927,282,1,123.39,1,Lost Customers
15928,291,1,293.53,1,Lost Customers
15929,279,1,594.0,1,Lost Customers
15931,63,1,239.9,0,Regular Customers
15934,52,2,2190.66,0,Regular Customers
15936,14,2,282.79,0,Regular Customers
15938,91,4,330.23,0,Regular Customers
15939,9,1,2945.38,0,Regular Customers
15941,272,1,405.0,1,Lost Customers
15943,284,2,271.29,1,Lost Customers
15944,28,3,1839.14,0,Regular Customers
15945,0,4,646.27,0,Regular Customers
15946,137,3,2304.18,0,Regular Customers
15948,59,1,553.85,0,Regular Customers
15950,10,6,5415.2,0,Regular Customers
15951,16,1,304.95,0,Regular Customers
15953,4,11,2010.17,0,Regular Customers
15954,224,1,190.75,1,Lost Customers
15955,7,9,4242.1,0,Regular Customers
15956,186,2,617.6,1,Lost Customers
15957,55,2,501.21,0,Regular Customers
15958,38,3,388.64,0,Regular Customers
15959,317,3,579.49,1,Lost Customers
15960,9,4,410.95,0,Regular Customers
15961,14,1,451.29,0,Regular Customers
15962,84,1,295.83,0,Regular Customers
15964,298,1,272.96000000000004,1,Lost Customers
15965,2,10,2167.45,0,Regular Customers
15966,85,1,426.53,0,Regular Customers
15967,14,10,2622.77,0,Regular Customers
15968,23,1,418.05,0,Regular Customers
15969,60,2,460.95,0,Regular Customers
15970,233,1,703.22,1,Lost Customers
15971,20,6,1702.98,0,Regular Customers
15972,91,5,1810.27,0,Regular Customers
15973,1,3,680.62,0,Regular Customers
15976,45,4,1315.7,0,Regular Customers
15978,67,2,2180.64,0,Regular Customers
15979,237,1,329.22,1,Lost Customers
15980,125,4,4194.82,0,Regular Customers
15981,36,13,5954.29,0,Regular Customers
15982,240,1,324.51,1,Lost Customers
15983,0,6,2483.8,0,Regular Customers
15984,3,21,5921.65,0,Regular Customers
15985,71,5,1572.86,0,Regular Customers
15986,16,1,186.3,0,Regular Customers
15987,3,2,230.85,0,Regular Customers
15988,186,2,612.0600000000001,1,Lost Customers
15989,10,2,372.51,0,Regular Customers
15990,129,5,1217.94,0,Regular Customers
15991,169,1,150.55,1,Lost Customers
15992,31,2,854.61,0,Regular Customers
15994,46,2,775.11,0,Regular Customers
15995,49,1,696.19,0,Regular Customers
15996,1,2,626.22,0,Regular Customers
15998,28,11,5218.37,0,Regular Customers
15999,370,1,20.4,1,Lost Customers
16001,16,1,583.39,0,Regular Customers
16002,260,1,169.21,1,Lost Customers
16003,16,5,2878.46,0,Regular Customers
16004,109,5,2146.39,0,Regular Customers
16005,10,6,1820.83,0,Regular Customers
16006,22,1,245.77,0,Regular Customers
16007,18,3,1373.2,0,Regular Customers
16008,17,12,4905.35,0,Regular Customers
16010,11,8,1316.56,0,Regular Customers
16011,1,14,2517.75,0,Regular Customers
16012,36,2,1574.5,0,Regular Customers
16013,6,39,20315.84,3,Loyal Customers
16014,43,2,467.89,0,Regular Customers
16016,1,4,1025.18,0,Regular Customers
16017,52,4,1341.95,0,Regular Customers
16018,31,2,289.23,0,Regular Customers
16019,16,18,13679.61,0,Regular Customers
16021,30,2,532.25,0,Regular Customers
16024,46,2,232.96,0,Regular Customers
16027,92,9,1113.74,0,Regular Customers
16028,230,1,82.2,1,Lost Customers
16029,7,47,41184.3,3,Loyal Customers
16032,91,6,1970.45,0,Regular Customers
16033,4,8,2019.73,0,Regular Customers
16034,29,3,491.02,0,Regular Customers
16035,195,1,217.73,1,Lost Customers
16036,59,2,1797.92,0,Regular Customers
16037,179,2,654.32,1,Lost Customers
16039,58,2,456.4,0,Regular Customers
16040,65,4,1103.35,0,Regular Customers
16042,14,3,1067.85,0,Regular Customers
16043,14,4,1082.6,0,Regular Customers
16044,70,1,340.84000000000003,0,Regular Customers
16045,51,4,2094.23,0,Regular Customers
16046,197,1,235.78,1,Lost Customers
16047,317,1,107.14,1,Lost Customers
16048,8,4,818.7900000000001,0,Regular Customers
16049,10,3,787.89,0,Regular Customers
16050,18,2,162.8,0,Regular Customers
16051,316,1,188.44,1,Lost Customers
16053,48,4,2122.89,0,Regular Customers
16054,53,3,1327.98,0,Regular Customers
16057,154,3,1591.73,1,Lost Customers
16058,41,1,62.7,0,Regular Customers
16059,2,7,1757.91,0,Regular Customers
16060,35,3,541.95,0,Regular Customers
16061,66,1,89.65,0,Regular Customers
16062,14,4,1709.83,0,Regular Customers
16064,360,1,111.0,1,Lost Customers
16065,0,8,2010.53,0,Regular Customers
16067,197,3,3395.29,1,Lost Customers
16068,228,1,122.93,1,Lost Customers
16069,52,1,457.7,0,Regular Customers
16071,162,3,750.5600000000001,1,Lost Customers
16072,63,3,3744.57,0,Regular Customers
16074,25,1,265.25,0,Regular Customers
16075,137,2,736.9300000000001,0,Regular Customers
16077,260,1,2300.4,1,Lost Customers
16078,304,1,283.79,1,Lost Customers
16080,20,2,385.4,0,Regular Customers
16081,1,4,1653.28,0,Regular Customers
16082,305,1,106.75,1,Lost Customers
16083,17,2,1033.8,0,Regular Customers
16085,15,7,1362.02,0,Regular Customers
16086,2,6,1743.6,0,Regular Customers
16087,24,5,1739.92,0,Regular Customers
16088,210,2,1437.43,1,Lost Customers
16089,21,2,271.44,0,Regular Customers
16090,259,1,205.91,1,Lost Customers
16092,139,3,770.08,0,Regular Customers
16094,10,7,2617.33,0,Regular Customers
16095,91,1,447.05,0,Regular Customers
16096,51,3,1264.35,0,Regular Customers
16098,8,8,2442.47,0,Regular Customers
16099,52,4,841.3,0,Regular Customers
16100,97,1,582.64,0,Regular Customers
